7854e0923f8ff9ee	STEP, Inc.	INFRASTRUCTURE Engineers, Civil, ME&P consulting, and Land Surveyors	Willow Grove, PA 19090	CE	MID_LEVEL	$75,000 - $160,000 a year
d76ac0988fffe13e	H2M architects + engineers	Staff Civil Engineer	Montebello, NY 10901	CE	MID_LEVEL	$65,000 - $75,000 a year
21e8cdef7479389a	Lake Superior Consulting	Civil Engineer III	Canonsburg, PA 15317	CE	MID_LEVEL	Estimated $68.2K - $86.4K a year
2e00f36ab159331d	KBJW	Civil Project Engineer	Chesapeake, VA 23320 (Greenbrier West area)	CE	MID_LEVEL	Estimated $71.3K - $90.2K a year
97f53319e2f3286d	Graham & Associates	Civil Engineer - Design	Wichita, KS	CE	MID_LEVEL	$70,000 - $90,000 a year
e447a50ae518d681	Actalent	Civil/Earthwork Project Manager	Denver, CO	CE	MID_LEVEL	$90,000 - $135,000 a year
f6ec57f8f34aae58	Bristol Alliance of Companies, LLC	CONSTRUCTION ENGINEER TECHNICIAN	Jacksonville, NC	CE	MID_LEVEL	$86,000 a year
70d2dd35eb50fa0d	Fairfax County Government	Assistant Construction/Maintenance Project Manager	Fairfax, VA 22035	CE	MID_LEVEL	$62,932.27 - $104,886.91 a year
7323c6c1f5faf92d	Black & Veatch Corporation	Civil Engineer 4-Water-Austin	Hybrid remote in Dallas, TX 75240	CE	MID_LEVEL	Estimated $97.3K - $123K a year
c41a9a7102a290d0	WSP	Civil Engineer, Federal Programs	Tacoma, WA	CE	MID_LEVEL	$80,800 - $115,500 a year
d13a52afd9d0a561	Western Technologies, INC	Staff Engineer - Phoenix	Phoenix, AZ 85040 (South Mountain area)	CE	MID_LEVEL	Estimated $67.8K - $85.8K a year
555be05baee1dd8f	Tunista Construction LLC	Project Engineer I	Tacoma, WA	CE	MID_LEVEL	$65,000 - $100,000 a year
2ff58b59e498d496	North Carolina Dept of Transportation	Bridge Inspector II	Chatham County, NC	CE	MID_LEVEL	$42,464 - $74,313 a year
7c258cef3da09985	TRC Companies, Inc.	Distribution Engineer I	Asheville, NC 28803	CE	MID_LEVEL	Estimated $62.7K - $79.4K a year
8ddb822646e26255	Dragados USA, Inc	Certification Engineer	Selma, CA 93662	CE	MID_LEVEL	$90,000 - $115,000 a year
85b590a90105d9db	Ayres	Civil/Structural Engineer - Entry Level	Eau Claire, WI 54701	CE	MID_LEVEL	Estimated $67.9K - $86K a year
2644ee62bd69f65c	Civil Science	Structural Design Engineer	Remote	CE	MID_LEVEL	Estimated $83.3K - $105K a year
3191cf69d55e8a8c	Garg Consulting Services, Inc.	Bridge Inspector Team Lead	Rocky Hill, CT 06067	CE	MID_LEVEL	$90,000 - $120,000 a year
555be05baee1dd8f	Tunista Construction LLC	Project Engineer I	Tacoma, WA	CE	MID_LEVEL	$65,000 - $100,000 a year
2ff58b59e498d496	North Carolina Dept of Transportation	Bridge Inspector II	Chatham County, NC	CE	MID_LEVEL	$42,464 - $74,313 a year
7c258cef3da09985	TRC Companies, Inc.	Distribution Engineer I	Asheville, NC 28803	CE	MID_LEVEL	Estimated $62.7K - $79.4K a year
064dd2ee2fd9f2e9	City of Shoreview, MN	City Engineer	Shoreview, MN	CE	MID_LEVEL	$104,062 - $125,403 a year
1e1f5754fefef35a	Comtec Information System	Civil Project Engineer	Remote	CE	MID_LEVEL	From $45 an hour
9ceac91dba624044	Donan Engineering	Structural Engineer	Los Angeles, CA	CE	MID_LEVEL	$110,000 - $130,000 a year
70e3b5ed859f1e5b	ESP Associates	Geotechnical / CMT Project Manager	Fort Mill, SC 29708	CE	MID_LEVEL	Estimated $86.2K - $109K a year
61a4f1dab3fc93db	ESP Associates	Project Engineer - Land Development & Infrastructure Design	Fort Mill, SC 29708	CE	MID_LEVEL	Estimated $82.8K - $105K a year
6ddf30645f5f24ae	System One	Structural Engineer	Moon, PA 15108	CE	MID_LEVEL	$90,000 - $130,000 a year
b28dcf096e641578	Yoh, A Day & Zimmermann Company	Civil/ Structural Engineer	Georgetown, KY	CE	MID_LEVEL	$61 an hour
6552f44e0c8dae01	Arcosa	Civil Design Engineer	Fort Worth, TX 76134 (Sycamore area)	CE	MID_LEVEL	Estimated $70.9K - $89.7K a year
bcd9c0183db42781	System One	Survey Project Manager	Indianapolis, IN 46204	CE	MID_LEVEL	Estimated $77.1K - $97.7K a year
b14f351dd7050a23	ESP Associates	Project Engineer - Land Development & Infrastructure Design	Cornelius, NC 28031	CE	MID_LEVEL	Estimated $83.3K - $105K a year
a5a3cdc2c71ae425	Total Engineering & Consulting Services LLC	Civil Engineer	Pittsburgh, PA 15206 (East Liberty area)	CE	MID_LEVEL	$41,446.11 - $84,854.55 a year
ced61b8360de8ef5	1st St. NW Technical Staffing	Structural Engineers & Cad Technicians	Cedarburg, WI	CE	MID_LEVEL	Estimated $68.9K - $87.3K a year
d13a52afd9d0a561	Western Technologies, INC	Staff Engineer - Phoenix	Phoenix, AZ 85040 (South Mountain area)	CE	MID_LEVEL	Estimated $67.8K - $85.8K a year
555be05baee1dd8f	Tunista Construction LLC	Project Engineer I	Tacoma, WA	CE	MID_LEVEL	$65,000 - $100,000 a year
2ff58b59e498d496	North Carolina Dept of Transportation	Bridge Inspector II	Chatham County, NC	CE	MID_LEVEL	$42,464 - $74,313 a year
7c258cef3da09985	TRC Companies, Inc.	Distribution Engineer I	Asheville, NC 28803	CE	MID_LEVEL	Estimated $62.7K - $79.4K a year
064dd2ee2fd9f2e9	City of Shoreview, MN	City Engineer	Shoreview, MN	CE	MID_LEVEL	$104,062 - $125,403 a year
1e1f5754fefef35a	Comtec Information System	Civil Project Engineer	Remote	CE	MID_LEVEL	From $45 an hour
9ceac91dba624044	Donan Engineering	Structural Engineer	Los Angeles, CA	CE	MID_LEVEL	$110,000 - $130,000 a year
70e3b5ed859f1e5b	ESP Associates	Geotechnical / CMT Project Manager	Fort Mill, SC 29708	CE	MID_LEVEL	Estimated $86.2K - $109K a year
3cfca3793e3b9e2e	ESP Associates	Survey Project Manager	San Antonio, TX 78216	CE	MID_LEVEL	Estimated $87.9K - $111K a year
61a4f1dab3fc93db	ESP Associates	Project Engineer - Land Development & Infrastructure Design	Fort Mill, SC 29708	CE	MID_LEVEL	Estimated $82.8K - $105K a year
6ddf30645f5f24ae	System One	Structural Engineer	Moon, PA 15108	CE	MID_LEVEL	$90,000 - $130,000 a year
b28dcf096e641578	Yoh, A Day & Zimmermann Company	Civil/ Structural Engineer	Georgetown, KY	CE	MID_LEVEL	$61 an hour
8fbeb595815a62eb	ESP Associates	Civil Professional Engineer (PE) / Project Manager	Austin, TX 78746	CE	MID_LEVEL	Estimated $94.7K - $120K a year
a5a3cdc2c71ae425	Total Engineering & Consulting Services LLC	Civil Engineer	Pittsburgh, PA 15206 (East Liberty area)	CE	MID_LEVEL	$41,446.11 - $84,854.55 a year
1eb47e6864d15e29	System One	Civil Engineer – Land Development	Saint Charles, MO	CE	MID_LEVEL	Estimated $73.1K - $92.5K a year
c41a9a7102a290d0	WSP	Civil Engineer, Federal Programs	Tacoma, WA	CE	MID_LEVEL	$80,800 - $115,500 a year
d13a52afd9d0a561	Western Technologies, INC	Staff Engineer - Phoenix	Phoenix, AZ 85040 (South Mountain area)	CE	MID_LEVEL	Estimated $67.8K - $85.8K a year
555be05baee1dd8f	Tunista Construction LLC	Project Engineer I	Tacoma, WA	CE	MID_LEVEL	$65,000 - $100,000 a year
2ff58b59e498d496	North Carolina Dept of Transportation	Bridge Inspector II	Chatham County, NC	CE	MID_LEVEL	$42,464 - $74,313 a year
7c258cef3da09985	TRC Companies, Inc.	Distribution Engineer I	Asheville, NC 28803	CE	MID_LEVEL	Estimated $62.7K - $79.4K a year
064dd2ee2fd9f2e9	City of Shoreview, MN	City Engineer	Shoreview, MN	CE	MID_LEVEL	$104,062 - $125,403 a year
1e1f5754fefef35a	Comtec Information System	Civil Project Engineer	Remote	CE	MID_LEVEL	From $45 an hour
9ceac91dba624044	Donan Engineering	Structural Engineer	Los Angeles, CA	CE	MID_LEVEL	$110,000 - $130,000 a year
70e3b5ed859f1e5b	ESP Associates	Geotechnical / CMT Project Manager	Fort Mill, SC 29708	CE	MID_LEVEL	Estimated $86.2K - $109K a year
1c0d09d8145ccb6f	ESP Associates	Survey Project Manager	Fort Mill, SC 29708	CE	MID_LEVEL	Estimated $81.7K - $103K a year
61a4f1dab3fc93db	ESP Associates	Project Engineer - Land Development & Infrastructure Design	Fort Mill, SC 29708	CE	MID_LEVEL	Estimated $82.8K - $105K a year
6552f44e0c8dae01	Arcosa	Civil Design Engineer	Fort Worth, TX 76134 (Sycamore area)	CE	MID_LEVEL	Estimated $70.9K - $89.7K a year
b14f351dd7050a23	ESP Associates	Project Engineer - Land Development & Infrastructure Design	Cornelius, NC 28031	CE	MID_LEVEL	Estimated $83.3K - $105K a year
a5a3cdc2c71ae425	Total Engineering & Consulting Services LLC	Civil Engineer	Pittsburgh, PA 15206 (East Liberty area)	CE	MID_LEVEL	$41,446.11 - $84,854.55 a year
ced61b8360de8ef5	1st St. NW Technical Staffing	Structural Engineers & Cad Technicians	Cedarburg, WI	CE	MID_LEVEL	Estimated $68.9K - $87.3K a year
c41a9a7102a290d0	WSP	Civil Engineer, Federal Programs	Tacoma, WA	CE	MID_LEVEL	$80,800 - $115,500 a year
d13a52afd9d0a561	Western Technologies, INC	Staff Engineer - Phoenix	Phoenix, AZ 85040 (South Mountain area)	CE	MID_LEVEL	Estimated $67.8K - $85.8K a year
555be05baee1dd8f	Tunista Construction LLC	Project Engineer I	Tacoma, WA	CE	MID_LEVEL	$65,000 - $100,000 a year
2ff58b59e498d496	North Carolina Dept of Transportation	Bridge Inspector II	Chatham County, NC	CE	MID_LEVEL	$42,464 - $74,313 a year
7c258cef3da09985	TRC Companies, Inc.	Distribution Engineer I	Asheville, NC 28803	CE	MID_LEVEL	Estimated $62.7K - $79.4K a year
064dd2ee2fd9f2e9	City of Shoreview, MN	City Engineer	Shoreview, MN	CE	MID_LEVEL	$104,062 - $125,403 a year
1e1f5754fefef35a	Comtec Information System	Civil Project Engineer	Remote	CE	MID_LEVEL	From $45 an hour
9ceac91dba624044	Donan Engineering	Structural Engineer	Los Angeles, CA	CE	MID_LEVEL	$110,000 - $130,000 a year
3cfca3793e3b9e2e	ESP Associates	Survey Project Manager	San Antonio, TX 78216	CE	MID_LEVEL	Estimated $87.9K - $111K a year
61a4f1dab3fc93db	ESP Associates	Project Engineer - Land Development & Infrastructure Design	Fort Mill, SC 29708	CE	MID_LEVEL	Estimated $82.8K - $105K a year
b28dcf096e641578	Yoh, A Day & Zimmermann Company	Civil/ Structural Engineer	Georgetown, KY	CE	MID_LEVEL	$61 an hour
8fbeb595815a62eb	ESP Associates	Civil Professional Engineer (PE) / Project Manager	Austin, TX 78746	CE	MID_LEVEL	Estimated $94.7K - $120K a year
bcd9c0183db42781	System One	Survey Project Manager	Indianapolis, IN 46204	CE	MID_LEVEL	Estimated $77.1K - $97.7K a year
a5a3cdc2c71ae425	Total Engineering & Consulting Services LLC	Civil Engineer	Pittsburgh, PA 15206 (East Liberty area)	CE	MID_LEVEL	$41,446.11 - $84,854.55 a year
ced61b8360de8ef5	1st St. NW Technical Staffing	Structural Engineers & Cad Technicians	Cedarburg, WI	CE	MID_LEVEL	Estimated $68.9K - $87.3K a year
7323c6c1f5faf92d	Black & Veatch Corporation	Civil Engineer 4-Water-Austin	Hybrid remote in Dallas, TX 75240	CE	MID_LEVEL	Estimated $97.3K - $123K a year
c41a9a7102a290d0	WSP	Civil Engineer, Federal Programs	Tacoma, WA	CE	MID_LEVEL	$80,800 - $115,500 a year
d13a52afd9d0a561	Western Technologies, INC	Staff Engineer - Phoenix	Phoenix, AZ 85040 (South Mountain area)	CE	MID_LEVEL	Estimated $67.8K - $85.8K a year
555be05baee1dd8f	Tunista Construction LLC	Project Engineer I	Tacoma, WA	CE	MID_LEVEL	$65,000 - $100,000 a year
2ff58b59e498d496	North Carolina Dept of Transportation	Bridge Inspector II	Chatham County, NC	CE	MID_LEVEL	$42,464 - $74,313 a year
7c258cef3da09985	TRC Companies, Inc.	Distribution Engineer I	Asheville, NC 28803	CE	MID_LEVEL	Estimated $62.7K - $79.4K a year
064dd2ee2fd9f2e9	City of Shoreview, MN	City Engineer	Shoreview, MN	CE	MID_LEVEL	$104,062 - $125,403 a year
1e1f5754fefef35a	Comtec Information System	Civil Project Engineer	Remote	CE	MID_LEVEL	From $45 an hour
9ceac91dba624044	Donan Engineering	Structural Engineer	Los Angeles, CA	CE	MID_LEVEL	$110,000 - $130,000 a year
70e3b5ed859f1e5b	ESP Associates	Geotechnical / CMT Project Manager	Fort Mill, SC 29708	CE	MID_LEVEL	Estimated $86.2K - $109K a year
61a4f1dab3fc93db	ESP Associates	Project Engineer - Land Development & Infrastructure Design	Fort Mill, SC 29708	CE	MID_LEVEL	Estimated $82.8K - $105K a year
b28dcf096e641578	Yoh, A Day & Zimmermann Company	Civil/ Structural Engineer	Georgetown, KY	CE	MID_LEVEL	$61 an hour
bcd9c0183db42781	System One	Survey Project Manager	Indianapolis, IN 46204	CE	MID_LEVEL	Estimated $77.1K - $97.7K a year
a5a3cdc2c71ae425	Total Engineering & Consulting Services LLC	Civil Engineer	Pittsburgh, PA 15206 (East Liberty area)	CE	MID_LEVEL	$41,446.11 - $84,854.55 a year
ced61b8360de8ef5	1st St. NW Technical Staffing	Structural Engineers & Cad Technicians	Cedarburg, WI	CE	MID_LEVEL	Estimated $68.9K - $87.3K a year
d13a52afd9d0a561	Western Technologies, INC	Staff Engineer - Phoenix	Phoenix, AZ 85040 (South Mountain area)	CE	MID_LEVEL	Estimated $67.8K - $85.8K a year
555be05baee1dd8f	Tunista Construction LLC	Project Engineer I	Tacoma, WA	CE	MID_LEVEL	$65,000 - $100,000 a year
2ff58b59e498d496	North Carolina Dept of Transportation	Bridge Inspector II	Chatham County, NC	CE	MID_LEVEL	$42,464 - $74,313 a year
7c258cef3da09985	TRC Companies, Inc.	Distribution Engineer I	Asheville, NC 28803	CE	MID_LEVEL	Estimated $62.7K - $79.4K a year
064dd2ee2fd9f2e9	City of Shoreview, MN	City Engineer	Shoreview, MN	CE	MID_LEVEL	$104,062 - $125,403 a year
1e1f5754fefef35a	Comtec Information System	Civil Project Engineer	Remote	CE	MID_LEVEL	From $45 an hour
78256e3f737c3d31	Doyon Government Group	Assistant Construction Project Manager (1613)	Quantico, VA	CE	MID_LEVEL	$80,000 - $100,000 a year
9ceac91dba624044	Donan Engineering	Structural Engineer	Los Angeles, CA	CE	MID_LEVEL	$110,000 - $130,000 a year
70e3b5ed859f1e5b	ESP Associates	Geotechnical / CMT Project Manager	Fort Mill, SC 29708	CE	MID_LEVEL	Estimated $86.2K - $109K a year
61a4f1dab3fc93db	ESP Associates	Project Engineer - Land Development & Infrastructure Design	Fort Mill, SC 29708	CE	MID_LEVEL	Estimated $82.8K - $105K a year
6552f44e0c8dae01	Arcosa	Civil Design Engineer	Fort Worth, TX 76134 (Sycamore area)	CE	MID_LEVEL	Estimated $70.9K - $89.7K a year
bcd9c0183db42781	System One	Survey Project Manager	Indianapolis, IN 46204	CE	MID_LEVEL	Estimated $77.1K - $97.7K a year
b14f351dd7050a23	ESP Associates	Project Engineer - Land Development & Infrastructure Design	Cornelius, NC 28031	CE	MID_LEVEL	Estimated $83.3K - $105K a year
a5a3cdc2c71ae425	Total Engineering & Consulting Services LLC	Civil Engineer	Pittsburgh, PA 15206 (East Liberty area)	CE	MID_LEVEL	$41,446.11 - $84,854.55 a year
ced61b8360de8ef5	1st St. NW Technical Staffing	Structural Engineers & Cad Technicians	Cedarburg, WI	CE	MID_LEVEL	Estimated $68.9K - $87.3K a year
d13a52afd9d0a561	Western Technologies, INC	Staff Engineer - Phoenix	Phoenix, AZ 85040 (South Mountain area)	CE	MID_LEVEL	Estimated $67.8K - $85.8K a year
555be05baee1dd8f	Tunista Construction LLC	Project Engineer I	Tacoma, WA	CE	MID_LEVEL	$65,000 - $100,000 a year
2ff58b59e498d496	North Carolina Dept of Transportation	Bridge Inspector II	Chatham County, NC	CE	MID_LEVEL	$42,464 - $74,313 a year
7c258cef3da09985	TRC Companies, Inc.	Distribution Engineer I	Asheville, NC 28803	CE	MID_LEVEL	Estimated $62.7K - $79.4K a year
064dd2ee2fd9f2e9	City of Shoreview, MN	City Engineer	Shoreview, MN	CE	MID_LEVEL	$104,062 - $125,403 a year
1e1f5754fefef35a	Comtec Information System	Civil Project Engineer	Remote	CE	MID_LEVEL	From $45 an hour
78256e3f737c3d31	Doyon Government Group	Assistant Construction Project Manager (1613)	Quantico, VA	CE	MID_LEVEL	$80,000 - $100,000 a year
9ceac91dba624044	Donan Engineering	Structural Engineer	Los Angeles, CA	CE	MID_LEVEL	$110,000 - $130,000 a year
70e3b5ed859f1e5b	ESP Associates	Geotechnical / CMT Project Manager	Fort Mill, SC 29708	CE	MID_LEVEL	Estimated $86.2K - $109K a year
61a4f1dab3fc93db	ESP Associates	Project Engineer - Land Development & Infrastructure Design	Fort Mill, SC 29708	CE	MID_LEVEL	Estimated $82.8K - $105K a year
8fbeb595815a62eb	ESP Associates	Civil Professional Engineer (PE) / Project Manager	Austin, TX 78746	CE	MID_LEVEL	Estimated $94.7K - $120K a year
bcd9c0183db42781	System One	Survey Project Manager	Indianapolis, IN 46204	CE	MID_LEVEL	Estimated $77.1K - $97.7K a year
b14f351dd7050a23	ESP Associates	Project Engineer - Land Development & Infrastructure Design	Cornelius, NC 28031	CE	MID_LEVEL	Estimated $83.3K - $105K a year
a5a3cdc2c71ae425	Total Engineering & Consulting Services LLC	Civil Engineer	Pittsburgh, PA 15206 (East Liberty area)	CE	MID_LEVEL	$41,446.11 - $84,854.55 a year
1eb47e6864d15e29	System One	Civil Engineer – Land Development	Saint Charles, MO	CE	MID_LEVEL	Estimated $73.1K - $92.5K a year
c41a9a7102a290d0	WSP	Civil Engineer, Federal Programs	Tacoma, WA	CE	MID_LEVEL	$80,800 - $115,500 a year
d13a52afd9d0a561	Western Technologies, INC	Staff Engineer - Phoenix	Phoenix, AZ 85040 (South Mountain area)	CE	MID_LEVEL	Estimated $67.8K - $85.8K a year
555be05baee1dd8f	Tunista Construction LLC	Project Engineer I	Tacoma, WA	CE	MID_LEVEL	$65,000 - $100,000 a year
2ff58b59e498d496	North Carolina Dept of Transportation	Bridge Inspector II	Chatham County, NC	CE	MID_LEVEL	$42,464 - $74,313 a year
7c258cef3da09985	TRC Companies, Inc.	Distribution Engineer I	Asheville, NC 28803	CE	MID_LEVEL	Estimated $62.7K - $79.4K a year
064dd2ee2fd9f2e9	City of Shoreview, MN	City Engineer	Shoreview, MN	CE	MID_LEVEL	$104,062 - $125,403 a year
1e1f5754fefef35a	Comtec Information System	Civil Project Engineer	Remote	CE	MID_LEVEL	From $45 an hour
78256e3f737c3d31	Doyon Government Group	Assistant Construction Project Manager (1613)	Quantico, VA	CE	MID_LEVEL	$80,000 - $100,000 a year
9ceac91dba624044	Donan Engineering	Structural Engineer	Los Angeles, CA	CE	MID_LEVEL	$110,000 - $130,000 a year
70e3b5ed859f1e5b	ESP Associates	Geotechnical / CMT Project Manager	Fort Mill, SC 29708	CE	MID_LEVEL	Estimated $86.2K - $109K a year
61a4f1dab3fc93db	ESP Associates	Project Engineer - Land Development & Infrastructure Design	Fort Mill, SC 29708	CE	MID_LEVEL	Estimated $82.8K - $105K a year
6552f44e0c8dae01	Arcosa	Civil Design Engineer	Fort Worth, TX 76134 (Sycamore area)	CE	MID_LEVEL	Estimated $70.9K - $89.7K a year
b14f351dd7050a23	ESP Associates	Project Engineer - Land Development & Infrastructure Design	Cornelius, NC 28031	CE	MID_LEVEL	Estimated $83.3K - $105K a year
a5a3cdc2c71ae425	Total Engineering & Consulting Services LLC	Civil Engineer	Pittsburgh, PA 15206 (East Liberty area)	CE	MID_LEVEL	$41,446.11 - $84,854.55 a year
ced61b8360de8ef5	1st St. NW Technical Staffing	Structural Engineers & Cad Technicians	Cedarburg, WI	CE	MID_LEVEL	Estimated $68.9K - $87.3K a year
d13a52afd9d0a561	Western Technologies, INC	Staff Engineer - Phoenix	Phoenix, AZ 85040 (South Mountain area)	CE	MID_LEVEL	Estimated $67.8K - $85.8K a year
555be05baee1dd8f	Tunista Construction LLC	Project Engineer I	Tacoma, WA	CE	MID_LEVEL	$65,000 - $100,000 a year
2ff58b59e498d496	North Carolina Dept of Transportation	Bridge Inspector II	Chatham County, NC	CE	MID_LEVEL	$42,464 - $74,313 a year
7c258cef3da09985	TRC Companies, Inc.	Distribution Engineer I	Asheville, NC 28803	CE	MID_LEVEL	Estimated $62.7K - $79.4K a year
064dd2ee2fd9f2e9	City of Shoreview, MN	City Engineer	Shoreview, MN	CE	MID_LEVEL	$104,062 - $125,403 a year
1e1f5754fefef35a	Comtec Information System	Civil Project Engineer	Remote	CE	MID_LEVEL	From $45 an hour
78256e3f737c3d31	Doyon Government Group	Assistant Construction Project Manager (1613)	Quantico, VA	CE	MID_LEVEL	$80,000 - $100,000 a year
9ceac91dba624044	Donan Engineering	Structural Engineer	Los Angeles, CA	CE	MID_LEVEL	$110,000 - $130,000 a year
70e3b5ed859f1e5b	ESP Associates	Geotechnical / CMT Project Manager	Fort Mill, SC 29708	CE	MID_LEVEL	Estimated $86.2K - $109K a year
3cfca3793e3b9e2e	ESP Associates	Survey Project Manager	San Antonio, TX 78216	CE	MID_LEVEL	Estimated $87.9K - $111K a year
61a4f1dab3fc93db	ESP Associates	Project Engineer - Land Development & Infrastructure Design	Fort Mill, SC 29708	CE	MID_LEVEL	Estimated $82.8K - $105K a year
6ddf30645f5f24ae	System One	Structural Engineer	Moon, PA 15108	CE	MID_LEVEL	$90,000 - $130,000 a year
bcd9c0183db42781	System One	Survey Project Manager	Indianapolis, IN 46204	CE	MID_LEVEL	Estimated $77.1K - $97.7K a year
b14f351dd7050a23	ESP Associates	Project Engineer - Land Development & Infrastructure Design	Cornelius, NC 28031	CE	MID_LEVEL	Estimated $83.3K - $105K a year
a5a3cdc2c71ae425	Total Engineering & Consulting Services LLC	Civil Engineer	Pittsburgh, PA 15206 (East Liberty area)	CE	MID_LEVEL	$41,446.11 - $84,854.55 a year
d13a52afd9d0a561	Western Technologies, INC	Staff Engineer - Phoenix	Phoenix, AZ 85040 (South Mountain area)	CE	MID_LEVEL	Estimated $67.8K - $85.8K a year
555be05baee1dd8f	Tunista Construction LLC	Project Engineer I	Tacoma, WA	CE	MID_LEVEL	$65,000 - $100,000 a year
2ff58b59e498d496	North Carolina Dept of Transportation	Bridge Inspector II	Chatham County, NC	CE	MID_LEVEL	$42,464 - $74,313 a year
7c258cef3da09985	TRC Companies, Inc.	Distribution Engineer I	Asheville, NC 28803	CE	MID_LEVEL	Estimated $62.7K - $79.4K a year
064dd2ee2fd9f2e9	City of Shoreview, MN	City Engineer	Shoreview, MN	CE	MID_LEVEL	$104,062 - $125,403 a year
1e1f5754fefef35a	Comtec Information System	Civil Project Engineer	Remote	CE	MID_LEVEL	From $45 an hour
78256e3f737c3d31	Doyon Government Group	Assistant Construction Project Manager (1613)	Quantico, VA	CE	MID_LEVEL	$80,000 - $100,000 a year
9ceac91dba624044	Donan Engineering	Structural Engineer	Los Angeles, CA	CE	MID_LEVEL	$110,000 - $130,000 a year
70e3b5ed859f1e5b	ESP Associates	Geotechnical / CMT Project Manager	Fort Mill, SC 29708	CE	MID_LEVEL	Estimated $86.2K - $109K a year
61a4f1dab3fc93db	ESP Associates	Project Engineer - Land Development & Infrastructure Design	Fort Mill, SC 29708	CE	MID_LEVEL	Estimated $82.8K - $105K a year
6ddf30645f5f24ae	System One	Structural Engineer	Moon, PA 15108	CE	MID_LEVEL	$90,000 - $130,000 a year
8fbeb595815a62eb	ESP Associates	Civil Professional Engineer (PE) / Project Manager	Austin, TX 78746	CE	MID_LEVEL	Estimated $94.7K - $120K a year
bcd9c0183db42781	System One	Survey Project Manager	Indianapolis, IN 46204	CE	MID_LEVEL	Estimated $77.1K - $97.7K a year
b14f351dd7050a23	ESP Associates	Project Engineer - Land Development & Infrastructure Design	Cornelius, NC 28031	CE	MID_LEVEL	Estimated $83.3K - $105K a year
a5a3cdc2c71ae425	Total Engineering & Consulting Services LLC	Civil Engineer	Pittsburgh, PA 15206 (East Liberty area)	CE	MID_LEVEL	$41,446.11 - $84,854.55 a year
7323c6c1f5faf92d	Black & Veatch Corporation	Civil Engineer 4-Water-Austin	Hybrid remote in Dallas, TX 75240	CE	MID_LEVEL	Estimated $97.3K - $123K a year
c41a9a7102a290d0	WSP	Civil Engineer, Federal Programs	Tacoma, WA	CE	MID_LEVEL	$80,800 - $115,500 a year
d13a52afd9d0a561	Western Technologies, INC	Staff Engineer - Phoenix	Phoenix, AZ 85040 (South Mountain area)	CE	MID_LEVEL	Estimated $67.8K - $85.8K a year
555be05baee1dd8f	Tunista Construction LLC	Project Engineer I	Tacoma, WA	CE	MID_LEVEL	$65,000 - $100,000 a year
2ff58b59e498d496	North Carolina Dept of Transportation	Bridge Inspector II	Chatham County, NC	CE	MID_LEVEL	$42,464 - $74,313 a year
7c258cef3da09985	TRC Companies, Inc.	Distribution Engineer I	Asheville, NC 28803	CE	MID_LEVEL	Estimated $62.7K - $79.4K a year
064dd2ee2fd9f2e9	City of Shoreview, MN	City Engineer	Shoreview, MN	CE	MID_LEVEL	$104,062 - $125,403 a year
1e1f5754fefef35a	Comtec Information System	Civil Project Engineer	Remote	CE	MID_LEVEL	From $45 an hour
78256e3f737c3d31	Doyon Government Group	Assistant Construction Project Manager (1613)	Quantico, VA	CE	MID_LEVEL	$80,000 - $100,000 a year
9ceac91dba624044	Donan Engineering	Structural Engineer	Los Angeles, CA	CE	MID_LEVEL	$110,000 - $130,000 a year
70e3b5ed859f1e5b	ESP Associates	Geotechnical / CMT Project Manager	Fort Mill, SC 29708	CE	MID_LEVEL	Estimated $86.2K - $109K a year
1c0d09d8145ccb6f	ESP Associates	Survey Project Manager	Fort Mill, SC 29708	CE	MID_LEVEL	Estimated $81.7K - $103K a year
61a4f1dab3fc93db	ESP Associates	Project Engineer - Land Development & Infrastructure Design	Fort Mill, SC 29708	CE	MID_LEVEL	Estimated $82.8K - $105K a year
a5a3cdc2c71ae425	Total Engineering & Consulting Services LLC	Civil Engineer	Pittsburgh, PA 15206 (East Liberty area)	CE	MID_LEVEL	$41,446.11 - $84,854.55 a year
ced61b8360de8ef5	1st St. NW Technical Staffing	Structural Engineers & Cad Technicians	Cedarburg, WI	CE	MID_LEVEL	Estimated $68.9K - $87.3K a year
d13a52afd9d0a561	Western Technologies, INC	Staff Engineer - Phoenix	Phoenix, AZ 85040 (South Mountain area)	CE	MID_LEVEL	Estimated $67.8K - $85.8K a year
555be05baee1dd8f	Tunista Construction LLC	Project Engineer I	Tacoma, WA	CE	MID_LEVEL	$65,000 - $100,000 a year
2ff58b59e498d496	North Carolina Dept of Transportation	Bridge Inspector II	Chatham County, NC	CE	MID_LEVEL	$42,464 - $74,313 a year
7c258cef3da09985	TRC Companies, Inc.	Distribution Engineer I	Asheville, NC 28803	CE	MID_LEVEL	Estimated $62.7K - $79.4K a year
064dd2ee2fd9f2e9	City of Shoreview, MN	City Engineer	Shoreview, MN	CE	MID_LEVEL	$104,062 - $125,403 a year
1e1f5754fefef35a	Comtec Information System	Civil Project Engineer	Remote	CE	MID_LEVEL	From $45 an hour
9ceac91dba624044	Donan Engineering	Structural Engineer	Los Angeles, CA	CE	MID_LEVEL	$110,000 - $130,000 a year
70e3b5ed859f1e5b	ESP Associates	Geotechnical / CMT Project Manager	Fort Mill, SC 29708	CE	MID_LEVEL	Estimated $86.2K - $109K a year
