Key	Company	Position	Location	Category	Experience_Level	Salary
5df823c5288ad4d2	ztp	Project Architect / Project Manager	Irvine, CA 92602 (Orchard Hills area)	PJM	ENTRY_LEVEL	$110,000 - $120,000 a year
38da5578d08b3a92	Recore Electrical Contractors	Assistant Project Manager (Electrical)	Charlotte, NC	PJM	ENTRY_LEVEL	Estimated $41.4K - $52.5K a year
c04182d8291e41ee	SERVPRO of Little Rock, Monroe and South...	Construction Project Manager	Benton, AR	PJM	ENTRY_LEVEL	$50,000 - $65,000 a year
0de4755df4b30b43	K2 Integrity	Junior Project Manager (Financial Crimes)	Washington, DC	PJM	ENTRY_LEVEL	Estimated $80.4K - $102K a year
6a961ec8da2a5e2d	US Customs and Border Protection	IT Project Manager	Albuquerque, NM	PJM	ENTRY_LEVEL	$84,546 - $109,908 a year
a5c43ad335506520	The Cook & Boardman Group	Assistant Project Manager at Precision Doors & Hardware	Rockville, MD 20850	PJM	ENTRY_LEVEL	$19 - $22 an hour
9abdaf7b164c9c0e	County of Napa	Project Manager - HHSA (Learning & Organizational Development Manager)	Napa, CA 94559	PJM	ENTRY_LEVEL	$51.11 - $61.97 an hour
0080bc72587b5bf0	TrueNet Communications	Construction Planner I- Telecom	San Diego, CA	PJM	ENTRY_LEVEL	Estimated $47.5K - $60.2K a year
0184895336f1f05c	Precision Walls	Specialties Division Project Manger	Greenville, SC	PJM	ENTRY_LEVEL	Estimated $63.5K - $80.4K a year
9c9e800c7ae6489d	Stevens Industries	Project Engineer	North Carolina	PJM	ENTRY_LEVEL	$70,000 - $75,000 a year
4fa24d04569714af	Five Star Cleaners	Inside Sales & Project Management.	El Sobrante, CA 94803	PJM	ENTRY_LEVEL	$20 - $31 an hour
09d1987b8fa9ac62	Bloomington Public Schools	Program Management Support Para - STRIVE Program	Bloomington, MN 55431	PJM	ENTRY_LEVEL	$18.81 - $22.68 an hour
eb0fedad194aec77	ABCO MAINTENANCE INC. (BIC# 1854)	CONSTRUCTION PROJECT MANAGER - HANDYMAN REPAIRS/CONSTRUCTION	Charlotte, NC 28105	PJM	ENTRY_LEVEL	$45,000 - $50,000 a year
118e98575693cdf1	ABCO MAINTENANCE INC. (BIC# 1854)	CONSTRUCTION PROJECT MANAGER - HANDYMAN REPAIRS/CONSTRUCTION	Nashville, TN 37011	PJM	ENTRY_LEVEL	$45,000 - $50,000 a year
20dc3ca85f151380	ITAC	Project Controls Specialist I	Hybrid remote in Chester, VA	PJM	ENTRY_LEVEL	$47,000 - $55,000 a year
73c9d2bf9c1b19a7	ABCO MAINTENANCE INC. (BIC# 1854)	CONSTRUCTION PROJECT MANAGER - HANDYMAN REPAIRS/CONSTRUCTION	Atlanta, GA 30301 (Buckhead area)	PJM	ENTRY_LEVEL	$45,000 - $50,000 a year
b019a2ec706c769b	D&H United Fueling Solutions Inc	Petroleum Installation Project Manager	Humble, TX 77396	PJM	ENTRY_LEVEL	Estimated $46.7K - $59.1K a year
291dedbebe327477	RELX	PMO Analyst	Philadelphia, PA	PJM	ENTRY_LEVEL	Estimated $54.2K - $68.7K a year
12a1011241ea58f4	Spectrum	Construction Coordinator I	Irwindale, CA 91706	PJM	ENTRY_LEVEL	
f82a300718db62cf	BUSA - BELFOR USA Group, Inc	Restoration Project Manager	Okemos, MI 48864	PJM	ENTRY_LEVEL	Estimated $52.5K - $66.5K a year
498c7488edcd54a1	Schindler	Project Manager MOD	Miami, FL	PJM	ENTRY_LEVEL	Estimated $88.2K - $112K a year
5e16c65b44733403	The Walsh Group	Preconstruction Project Engineer	Chicago, IL 60607 (Near West Side area)	PJM	ENTRY_LEVEL	Estimated $75.9K - $96.1K a year
01c6836823492fd8	ABCO MAINTENANCE INC. (BIC# 1854)	CONSTRUCTION PROJECT MANAGER - HANDYMAN REPAIRS/CONSTRUCTION	Fairfax, VA 22030	PJM	ENTRY_LEVEL	$45,000 - $50,000 a year
67f0a0f6aaf75b5f	ABCO MAINTENANCE INC. (BIC# 1854)	CONSTRUCTION PROJECT MANAGER - HANDYMAN REPAIRS/CONSTRUCTION	Columbus, OH 43004	PJM	ENTRY_LEVEL	$45,000 - $50,000 a year
323c93e2413bacd5	Trilok Software Solution	Aerospace Project Manager	Everett, WA 98201 (Bayside area)	PJM	ENTRY_LEVEL	
5d7061fd10c42172	Turner Construction Company	Mech/Elec Field Engineer-Engineering Assistant – MSG Traveler (College Grad '23/'24)	United States	PJM	ENTRY_LEVEL	Estimated $63.3K - $80.2K a year
ca650326aef6418b	State of Washington	Construction and Maintenance Project Lead - Permanent - *15068-23	Yakima, WA	PJM	ENTRY_LEVEL	$5,479 - $6,349 a month
c2072dc42d8db498	Cognizant Technology Solutions	Mulesoft Project Manager	Bridgewater, NJ 08807	PJM	ENTRY_LEVEL	
a9287930b2f7377b	Burgess & Niple	Construction and Inspection Engineer	Hybrid remote in Austin, TX	PJM	ENTRY_LEVEL	Estimated $57K - $72.1K a year
63991afbd2dfe97c	The Walsh Group	Construction Project Engineer	Chicago, IL 60607 (Near West Side area)	PJM	ENTRY_LEVEL	Estimated $68.7K - $87K a year
5f975cacecb563d9	Donley's Inc	Project Engineer (VA)	Richmond, VA	PJM	ENTRY_LEVEL	Estimated $64.8K - $82.1K a year
d8f25ba59165a10d	Meritage Homes Corporation	Customer Care Associate	Tucson, AZ 85741	PJM	ENTRY_LEVEL	Estimated $45.5K - $57.6K a year
756f44c354479b7e	ESP	Multi- Family Plumbing Project Manager	Riverside, CA	PJM	ENTRY_LEVEL	$90,000 - $120,000 a year
93b39e846b3d0fc8	Cranston Engineering Group, P.C.	Structural- Project Engineer	Hilton Head Island, SC	PJM	ENTRY_LEVEL	Estimated $59.8K - $75.7K a year
ca33a72cd7f1400c	Bristol Bay Construction Holdings LLC	Construction Project Engineer	Richmond, VA	PJM	ENTRY_LEVEL	$50,000 - $75,000 a year
bc37f29974a3aab0	Bureau Veritas Building Assessments & Project...	Entry Level Technical Building Assessor	Cincinnati, OH	PJM	ENTRY_LEVEL	Estimated $40.6K - $51.4K a year
3ebd6f3cb6540a40	City of Baytown	Project Manager	Baytown, TX 77520	PJM	ENTRY_LEVEL	$66,699 - $83,374 a year
687b96d42b08b027	Bureau Veritas Building Assessments & Project...	Entry Level Technical Building Assessor	Baltimore, MD	PJM	ENTRY_LEVEL	Estimated $40.8K - $51.7K a year
ab1a688f0da9cb19	Oneliance LLC	LOCATION TBD- Operations Mgr/Project Mgr- Bilingual- Experience Req	Charlotte, NC	PJM	ENTRY_LEVEL	$45,000 - $55,000 a year
62b3b86fc19f4c02	Recore Electrical Contractors	Assistant Project Manager (Electrical)	Charlotte, NC	PJM	ENTRY_LEVEL	Estimated $41.4K - $52.5K a year
68d990c0c4fc298d	Elsevier	PMO Analyst	Philadelphia, PA	PJM	ENTRY_LEVEL	Estimated $57.8K - $73.2K a year
10c810eb6630c436	Five Star Cleaners	Inside Sales & Project Management.	Berkeley, CA 94702	PJM	ENTRY_LEVEL	$20 - $31 an hour
253653ff2addf01d	Bilbro Construction	Project Engineer - Construction	Santa Barbara, CA	PJM	ENTRY_LEVEL	$65,000 - $80,000 a year
865263f18a15efd0	Five Star Cleaners	Inside Sales & Project Management.	Pinole, CA 94564	PJM	ENTRY_LEVEL	$20 - $31 an hour
9902a24a0d9e8e72	Five Star Cleaners	Inside Sales & Project Management.	Hercules, CA 94547	PJM	ENTRY_LEVEL	$20 - $31 an hour
638846ec7e9142f5	Five Star Cleaners	Inside Sales & Project Management.	San Pablo, CA 94806	PJM	ENTRY_LEVEL	$20 - $31 an hour
4601eedfb02aca1c	Five Star Cleaners	Inside Sales & Project Management.	Richmond, CA 94801	PJM	ENTRY_LEVEL	$20 - $31 an hour
d8dca26043c0082d	Five Star Cleaners	Inside Sales & Project Management.	Richmond, CA 94808	PJM	ENTRY_LEVEL	$20 - $31 an hour
7bc3f9b89ef526ed	Five Star Cleaners	Inside Sales & Project Management.	Richmond, CA 94807	PJM	ENTRY_LEVEL	$20 - $31 an hour
7fa7c23fc1d5a6ca	Five Star Cleaners	Inside Sales & Project Management.	Richmond, CA 94802	PJM	ENTRY_LEVEL	$20 - $31 an hour
0eacd1b4a1fd6890	Five Star Cleaners	Inside Sales & Project Management.	El Cerrito, CA 94530	PJM	ENTRY_LEVEL	$20 - $31 an hour
11e5dfa3fbd770c0	Five Star Cleaners	Inside Sales & Project Management.	Richmond, CA 94805	PJM	ENTRY_LEVEL	$20 - $31 an hour
580d44034c965e89	Five Star Cleaners	Inside Sales & Project Management.	Richmond, CA 94804	PJM	ENTRY_LEVEL	$20 - $31 an hour
d489561b7caad7b7	K2 MEDICAL RESEARCH	Phase 1 Clinical Research Coordinator/Project Manager	Maitland, FL 32751	PJM	ENTRY_LEVEL	
679e27a79f34eec7	Five Star Cleaners	Inside Sales & Project Management.	Berkeley, CA 94708	PJM	ENTRY_LEVEL	$20 - $31 an hour
2894286e3dc16fee	Five Star Cleaners	Inside Sales & Project Management.	Berkeley, CA 94707	PJM	ENTRY_LEVEL	$20 - $31 an hour
04375f70c815f12b	One Hour Heating & Air Conditioning of Frisco, TX	HVAC Service Manager	Frisco, TX 75033	PJM	ENTRY_LEVEL	$26 - $30 an hour
87936fa4827bf06b	Bureau Veritas Building Assessments & Project...	Entry Level Technical Building Assessor	Philadelphia, PA	PJM	ENTRY_LEVEL	Estimated $40.9K - $51.8K a year
ce52dcf53fe2be93	SESI Consulting Engineers	Assistant Project Manager (Site Civil)	Parsippany, NJ 07054	PJM	ENTRY_LEVEL	Estimated $74.8K - $94.7K a year
c248524ea8e7ca37	Timmons Group	Civil Project Engineer I/II - Commercial and Residential Land Development	Raleigh, NC 27607 (West Raleigh area)	PJM	ENTRY_LEVEL	Estimated $67.1K - $85K a year
b1117b11ebe56a6d	Energenecs	Project Manager/Mechanical Designer	Saukville, WI 53080	PJM	ENTRY_LEVEL	Estimated $64.5K - $81.7K a year
99a923b894983a81	Palenscar Building	Project Manager	Newburyport, MA	PJM	ENTRY_LEVEL	$30 - $40 an hour
effa12b5d79486f3	Sharper Impressions Painting	Construction Project Manager	Columbus, OH 43215 (Downtown area)	PJM	ENTRY_LEVEL	Estimated $61.1K - $77.4K a year
4cf20b511b19ad8e	EDGE Fall Protection, LLC	Project Coordinator	Saint Louis Park, MN 55426 (Brooklawns area)	PJM	ENTRY_LEVEL	$55,000 - $70,000 a year
3f87396f203a5459	J. F. Ahern Co.	Assistant Project Manager	Rochester, MN	PJM	ENTRY_LEVEL	Estimated $62.9K - $79.7K a year
6a16af745f65b717	Key Construction	Construction Assistant Project Manager - Tulsa	Tulsa, OK	PJM	ENTRY_LEVEL	Estimated $69K - $87.4K a year
3420301279ccd1fa	Cellar Ridge Construction	Construction Project Manager	McMinnville, OR	PJM	ENTRY_LEVEL	Estimated $63.3K - $80.1K a year
e078123d36df4391	Assentia, Inc.	Project Associate	Raleigh, NC	PJM	ENTRY_LEVEL	From $40,000 a year
a24c470ba90b5512	Orion RED	Assistant Project Manager (FT)	Smithfield, RI	PJM	ENTRY_LEVEL	Estimated $55.8K - $70.6K a year
c33504dc25508faf	Major League Roofing	Property Damage Inspector / Roof Sales Rep / Project Manager - PAID LEADS!!	Austin, TX	PJM	ENTRY_LEVEL	$80,000 - $250,000 a year
2f2353e114d3cfd3	YMCA of the Suncoast	Youth Development Program Management Director - Citrus School Age Programs	Lecanto, FL 34461	PJM	ENTRY_LEVEL	$40,000 - $42,000 a year
1adf965c104125e1	BMWC Constructors, Inc.	Project Engineer - Industrial Construction - Phoenix, AZ	Phoenix, AZ	PJM	ENTRY_LEVEL	Estimated $66.5K - $84.3K a year
77de604793f32bcc	Cornerstone Mechanical, LLC	Commercial HVAC and Plumbing Project Manager	Nashville, TN	PJM	ENTRY_LEVEL	Estimated $83.6K - $106K a year
769a47880a1fb15f	DeVry University	Project Management Visiting Professor	Long Beach, CA 90806	PJM	ENTRY_LEVEL	
bf81f0f36a607607	Major League Roofing	Property Damage Inspector / Roof Sales Rep / Project Manager - PAID LEADS!!	Oklahoma City, OK	PJM	ENTRY_LEVEL	$80,000 - $250,000 a year
3899151b3bb206d4	DeVry University	Visiting Professor of Project Management in Bay Area PhD Required	San Jose, CA	PJM	ENTRY_LEVEL	
59450043932e19cd	Garney Construction	Field Engineer	Tennessee	PJM	ENTRY_LEVEL	Estimated $59.9K - $75.9K a year
5f883f26ad1335ce	Cheney Brothers	Equipment & Supplies Project Manager	Charleston, SC	PJM	ENTRY_LEVEL	Estimated $53.3K - $67.5K a year
5e2180357cd6da91	Paul Davis Restoration of Central Florida	Project Manager - Residential Construction	Orlando, FL 32807 (Azalea Park area)	PJM	ENTRY_LEVEL	$65,000 - $120,000 a year
24028508bddd1f8f	Apple	Core Technologies Operations Program Manager	Cupertino, CA	PJM	ENTRY_LEVEL	
3f9a9d5ee4e06799	STONERIVER PROPERTY MANAGEMENT, LLC	Renovation Coordinator	Concord, NC	PJM	ENTRY_LEVEL	Estimated $37.3K - $47.3K a year
0489b419a90834b9	Framework	Assistant Project Manager - Commercial Construction	Carrollton, GA	PJM	ENTRY_LEVEL	$71,184.35 - $85,727.39 a year
dbdf33b79d410dcd	FAMILY SUPPORT NETWORK HOPE	Project Director	Hickory, NC 28603	PJM	ENTRY_LEVEL	$22 - $24 an hour
a07ff6b40593d6a3	Federation of American Scientists	Project Associate	Washington, DC	PJM	ENTRY_LEVEL	$60,000 - $70,000 a year
31107e7cd4a892d8	Cheney Brothers	Equipment & Supplies Project Manager	Statesville, NC 28677	PJM	ENTRY_LEVEL	Estimated $54.9K - $69.5K a year
dfff3949f4cf8abf	Commonwealth Electric Company of the Midwest	Estimator/Project Manager	Tucson, AZ	PJM	ENTRY_LEVEL	Estimated $62.9K - $79.6K a year
3dba2a309b08ebf2	EG Solution Inc	Project Specialist	Lansing, MI 48917	PJM	ENTRY_LEVEL	From $55,000 a year
58b40b6e0f0f8e5b	Stephens & Smith Construction	Project Manager	Lincoln, NE	PJM	ENTRY_LEVEL	Estimated $58.1K - $73.6K a year
24c65955771b7c0f	ServiceMaster Disaster Associates 5253	Project Manager	Wilmington, MA 01887	PJM	ENTRY_LEVEL	Estimated $54.3K - $68.7K a year
29efae02e3cf3e3a	SASCO	Assistant Project Manager or Project Engineer - Electrical Construction	Fullerton, CA 92833	PJM	ENTRY_LEVEL	$70,000 - $110,000 a year
fe3559d34d3163ce	Distinctive Cabinetry and Designs	Project Manager/Designer	Golden, CO 80403	PJM	ENTRY_LEVEL	$55,000 - $65,000 a year
7c829b93be1bcd39	SASCO	Project Engineer - Low Voltage Cabling / Systems	Fullerton, CA 92833	PJM	ENTRY_LEVEL	$70,000 - $110,000 a year
9088c86aa09d27c2	FIRST MARK CONTRACTING INC	Project Engineer - Commercial Construction	San Diego, CA 92120	PJM	ENTRY_LEVEL	$90,200 - $102,722 a year
63f947b48830268c	EG Solution Inc	Project Specialist	Jeffersonville, OH 43128	PJM	ENTRY_LEVEL	From $55,000 a year
5b57756609972159	EG Solution Inc	Project Specialist	Holland, MI 49423	PJM	ENTRY_LEVEL	From $55,000 a year
279a0df73da464d5	Western States Fire Protection Company	Project Manager and Designer (Entry-Level)	Englewood, CO	PJM	ENTRY_LEVEL	$50,000 - $70,000 a year
6923d8b35ac2f2bb	TRIGO	Aerospace Program Manager	Tampa, FL	PJM	ENTRY_LEVEL	Estimated $78.2K - $99K a year
a1f7406369005694	Leggett & Platt	Project Manager	Tennessee	PJM	ENTRY_LEVEL	Estimated $66.9K - $84.8K a year
e17edada6ee42fc9	J. F. Ahern Co.	Project Coordinator	Menomonie, WI	PJM	ENTRY_LEVEL	Estimated $51.8K - $65.6K a year
a1969ea02e13c736	3T Federal Solutions, LLC	PROJECT COORDINATOR Hybrid	Vienna, VA 22182	PJM	ENTRY_LEVEL	$25 - $30 an hour
67e81becb51ce1c5	Talent 101	Controls Project Manager	Richardson, TX 75080	PJM	ENTRY_LEVEL	Estimated $78.7K - $99.6K a year
390692b0044bfff6	Cook Out Restaurant	CONSTRUCTION PROJECT COORDINATOR	Charlotte, NC	PJM	ENTRY_LEVEL	Estimated $42.6K - $53.9K a year
b745046657f0f243	Monarch Home Services	Plumbing Service Manager	Bakersfield, CA	PJM	ENTRY_LEVEL	Estimated $61.6K - $78.1K a year
dae937e1a563daa3	JR Merit, Inc.	Construction Project Coordinator	Vancouver, WA 98661	PJM	ENTRY_LEVEL	$55,000 - $65,000 a year
f2d3b5877df96d9f	Comfort Heroes Plumbing, Heating & Air	Plumbing Service Manager	Rapid City, SD	PJM	ENTRY_LEVEL	Estimated $56.5K - $71.5K a year
305da9b11e488625	Rowells Services LLC	HVAC Service Manager	Northfield, NH 03276	PJM	ENTRY_LEVEL	Estimated $66.8K - $84.6K a year
0eac1927b3f6c02f	Paul Davis Restoration of West Los Angeles	Reconstruction Project Manager	Los Angeles, CA 90066	PJM	ENTRY_LEVEL	$60,000 - $75,000 a year
ede30b8e87553e20	Caddell	Project Controls Engineer/Scheduler	Elmore, AL	PJM	ENTRY_LEVEL	Estimated $69.2K - $87.6K a year
28b1d3d8d6dbbbc7	Quasar Industries	Estimator/Project Manager for Metal Manufacturing	Rochester Hills, MI 48309	PJM	ENTRY_LEVEL	From $50,000 a year
bc2e6ba51e21a238	Highgates Management	Construction Operations Coordinator	Louisville, KY 40291 (Highview area)	PJM	ENTRY_LEVEL	Estimated $37.6K - $47.6K a year
b0f9029023a3bbdb	Sealand Contractors Corp.	Construction Project Manager	Midland, NC 28107	PJM	ENTRY_LEVEL	Estimated $62.8K - $79.5K a year
0dc0c7b9a36e85d8	LightPoint	Project Coordinator	Houston, TX 77042 (West Houston area)	PJM	ENTRY_LEVEL	Estimated $46.3K - $58.6K a year
00f279ab37d6ae94	Sign International, Inc.	Assistant Project Manager	Beaumont, TX 77707	PJM	ENTRY_LEVEL	$12 - $14 an hour
6a78bbed5193d1eb	AMIAS Solutions HR	Construction Project Coordinator	Las Vegas, NV	PJM	ENTRY_LEVEL	$54,000 a year
e9ac23997030f2fc	Adams Electric Company	Project Executive	Greensboro, NC 27401	PJM	ENTRY_LEVEL	Estimated $49.6K - $62.7K a year
a3eef600ba32de2c	Deutsche Bank	Production Engineering Project Manager -Assistant Vice President	Hybrid remote in Jacksonville, FL	PJM	ENTRY_LEVEL	
8e1d53b5165db0c1	J. F. Ahern Co.	Sales Project Manager- Mechanical	Madison, WI	PJM	ENTRY_LEVEL	Estimated $71.5K - $90.6K a year
cf9dd497251931e6	Ozzy's Golden Construction	Executive Assistant/Project Coordinator	Miami, FL 33166	PJM	ENTRY_LEVEL	$19 - $23 an hour
3e368cca4dfa7df6	TRIGO	Program Manager	Kalamazoo, MI	PJM	ENTRY_LEVEL	Estimated $74.3K - $94K a year
6b8840770f2310ab	Cook Out Restaurant	CONSTRUCTION PROJECT COORDINATOR	Nashville, TN	PJM	ENTRY_LEVEL	Estimated $44.5K - $56.3K a year
a3ebed83734fee4e	Comfort Heroes Plumbing, Heating & Air	HVAC Service Manager	Rapid City, SD	PJM	ENTRY_LEVEL	Estimated $56.2K - $71.1K a year
c46e98accffb8a00	Cook Out Restaurant	CONSTRUCTION PROJECT COORDINATOR	Atlanta, GA	PJM	ENTRY_LEVEL	Estimated $45.3K - $57.4K a year
d3a269a20751d5df	Greystones Consulting Group LLC	Program Manager	Philadelphia, PA 19019 (Somerton area)	PJM	ENTRY_LEVEL	$100,000 - $120,000 a year
82a49d49b930258e	Woda Cooper	Construction Project Coordinator	Savannah, GA 31401 (North Historic District area)	PJM	ENTRY_LEVEL	Estimated $50.1K - $63.5K a year
3d40d1c79dc35092	Comfort Heroes Plumbing, Heating & Air	HVAC Service Manager	Sioux Falls, SD	PJM	ENTRY_LEVEL	Estimated $56.2K - $71.1K a year
2d0efce28db44fb9	Comfort Heroes Plumbing, Heating & Air	Plumbing Service Manager	Sioux Falls, SD	PJM	ENTRY_LEVEL	Estimated $56.5K - $71.5K a year
901417cf907893c5	Lema Construction	Construction Project Manager	Tampa, FL 33602 (Downtown area)	PJM	ENTRY_LEVEL	$105,000 - $200,000 a year
aa364e42a048922b	City of Laramie	Project Manager	Laramie, WY	PJM	ENTRY_LEVEL	$30 - $35 an hour
14821be61621461d	Young Life	Project Manager II - Midwest	Midwest, WY	PJM	ENTRY_LEVEL	$63,890 - $79,962 a year
331e27074c7e0e16	Marders	Flower Gardens Project Manager	Bridgehampton, NY 11932	PJM	ENTRY_LEVEL	$65,000 - $85,000 a year
7a56e6cf1148758a	B360™	Construction Scheduler	Grand Canyon, AZ	PJM	ENTRY_LEVEL	Estimated $73.4K - $93K a year
d60236e8d282ab98	Porter Kyle Builders	Construction Project Manager (Multifamily)	Scottsdale, AZ	PJM	ENTRY_LEVEL	$100,000 - $145,000 a year
dd057891b72c0db6	OTHON	Transportation Project Scheduler	Houston, TX 77079 (Memorial area)	PJM	ENTRY_LEVEL	Estimated $68.3K - $86.5K a year
2baa016ecd2da12d	GreenShade Trees Inc	Project Manager	Tulsa, OK	PJM	ENTRY_LEVEL	$75,000 - $100,000 a year
b5c6da4de06f9976	Rockwell Building Systems	Entry Level Project Manager	Sarasota, FL	PJM	ENTRY_LEVEL	$60,000 a year
d5c3de06f3ce4b95	City of Clearlake	PUBLIC WORKS CONSTRUCTION PROJECT MANAGER	Clearlake, CA	PJM	ENTRY_LEVEL	$87,829.83 - $106,757.71 a year
dbff2fff21570af7	Saunders Construction Inc.	Corporate Scheduler	Englewood, CO 80112	PJM	ENTRY_LEVEL	$100,000 - $140,000 a year
23892560c272fd19	Storm Restorations of America	Project Manager	Branson, MO	PJM	ENTRY_LEVEL	$75,000 - $300,000 a year
989ce9c8150990f1	Cushman & Wakefield	Project Manager	Tampa, FL 33607	PJM	ENTRY_LEVEL	Estimated $70.3K - $89K a year
b0f07ee325c5cf6d	Douglas Brooke Homes	Construction Scheduler	North Fort Myers, FL 33903	PJM	ENTRY_LEVEL	$25 - $30 an hour
9788849d1ac8bc48	Sutter Health	Project Manager IV	Roseville, CA 95747 (Fiddyment Farm area)	PJM	ENTRY_LEVEL	$46.81 - $70.22 an hour
68f0b6099fee01bf	Surf Internet	Fiber Construction Coordinator - East Michigan	Howell, MI 48843	PJM	ENTRY_LEVEL	$65,000 - $75,000 a year
98f7b6040fa1862b	San Diego County Water Authority	Project Scheduler I/II	Hybrid remote in Kearny Mesa, CA	PJM	ENTRY_LEVEL	$118,917.76 - $159,931.20 a year
a29c8ebcb82b5e20	CITY OF LARAMIE	Project Manager	Laramie, WY	PJM	ENTRY_LEVEL	$30 - $35 an hour
1deba2804b424cbe	Works by Jesse Debenedictis, LLC	Project Supervisors	Beverly, MA 01915	PJM	ENTRY_LEVEL	$90,000 - $115,000 a year
23f1ed05626ad49d	Jones Capital	Project Manager	Hattiesburg, MS	PJM	ENTRY_LEVEL	Estimated $60.9K - $77.1K a year
e050bb5501995167	General Atomics and Affiliated Companies	Project Manager	Poway, CA	PJM	ENTRY_LEVEL	$100,290 - $183,098 a year
5983e48a069fee71	Proctor Construction Company LLC	Project Manager	Vero Beach, FL	PJM	ENTRY_LEVEL	Estimated $75.4K - $95.5K a year
cb6f5aaceebc2c52	CED Consolidated Electrical Distributors, Inc.	Project Manager	Dallas, TX 75243 (Northeast Dallas area)	PJM	ENTRY_LEVEL	$65,000 - $75,000 a year
d0fbb3b4d2bfe34c	PCiRoads, LLC	Construction Coordinator	Saint Michael, MN 55376	PJM	ENTRY_LEVEL	From $60,000 a year
1ed7b89e4f39bafc	Keeter Custom Homes	Project Manager (Residential Construction)	Mabank, TX	PJM	ENTRY_LEVEL	$50,000 - $90,000 a year
6be0e216376c3a90	Premiere SAV LLC	Project Manager (HYBRID remote/onsite)	Hybrid remote in Jackson Hole, WY 83001	PJM	ENTRY_LEVEL	Estimated $59.6K - $75.5K a year
a56aaed76ba854ce	PPC Partners Inc	Project Manager - Solar/DOT	East Troy, WI	PJM	ENTRY_LEVEL	Estimated $72.8K - $92.2K a year
f6e8333b8316eaa5	Buffalo Trace Area Development District	Project Specialist	Maysville, KY	PJM	ENTRY_LEVEL	$50,000 - $55,000 a year
8f4ab78a4affbb30	Aggreko, LLC	European Project Lead	Remote	PJM	ENTRY_LEVEL	Estimated $69.8K - $88.4K a year
af1024c6dd26c74a	Colonial Electric Supply	Project Manager - ENTRY LEVEL	King of Prussia, PA 19406	PJM	ENTRY_LEVEL	Estimated $53K - $67.2K a year
7ab223d922ecb705	Moran Iron Works, Inc.	Project Manager	Onaway, MI 49765	PJM	ENTRY_LEVEL	Estimated $56.7K - $71.8K a year
bd4db8bdb7d5170c	Encryptex Training Account	Project Manager	Beverly Hills, CA	PJM	ENTRY_LEVEL	$120,000 - $175,000 a year
4bc048705066fc9b	Prudential	Project Management Specialist (Hybrid)	Shelton, CT 06484	PJM	ENTRY_LEVEL	$86,300 - $128,400 a year
0bf2811216e6cae9	Associated Brigham Contractors	PRIMAVERA P6 SCHEDULER	Apple Grove, WV	PJM	ENTRY_LEVEL	Estimated $79.8K - $101K a year
47e03a26fad2fa14	FUEL	Project Manager	Hybrid remote in Greenville, SC 29607	PJM	ENTRY_LEVEL	Estimated $51.5K - $65.2K a year
cc47f73672656cb0	Firstline Contracting Inc.	Construction Project Manager	New Hyde Park, NY 11040	PJM	ENTRY_LEVEL	$90,000 - $150,000 a year
e08ccb2e6734a655	Gettysburg Area School District	Project Manager	Gettysburg, PA	PJM	ENTRY_LEVEL	Estimated $48.9K - $61.9K a year
d97b0052a2aaa3b6	Interiors By Design	Project Manager	Bismarck, ND	PJM	ENTRY_LEVEL	Estimated $50.6K - $64K a year
94a23c88a881cad9	Southern Building Group, INC.	Construction Project Manager	Murfreesboro, TN 37127	PJM	ENTRY_LEVEL	$110,000 - $165,000 a year
3b793b7c6e01cb2e	Sames, Inc.	Assistant Project Manager NM	Los Alamos, NM	PJM	ENTRY_LEVEL	$75,000 - $110,000 a year
4fb8bb354eddeedb	Wallace Community College Selma	W.A.Y.S Project Director	Selma, AL 36703	PJM	ENTRY_LEVEL	$24.40 an hour
115ce1df5145528e	Cloacina, LLC	Project Manager	Arroyo Grande, CA 93420	PJM	ENTRY_LEVEL	$33.65 - $67.00 an hour
191ea70eeb56c205	RoadSafe Traffic Systems, Inc.	Project Manager (Denver, CO)	Englewood, CO 80112	PJM	ENTRY_LEVEL	Estimated $57.6K - $72.9K a year
8ae853398d68b25f	Swinerton Builders	Construction Scheduler	Atlanta, GA	PJM	ENTRY_LEVEL	$87,400 - $110,900 a year
5d91fe828374078e	Innes Construction Co., Inc	Project Superintendent	Grand Forks, ND	PJM	ENTRY_LEVEL	$29 - $36 an hour
f26c58f4224c1797	Training Rehabilitation and Development Institute	Assistant Project Manager - Hurlburt Field, FL	Hurlburt Field, FL 32544	PJM	ENTRY_LEVEL	Estimated $38.5K - $48.7K a year
681be126f52587e7	TikTok	Technical Project Manager, Data Defense and Access Assurance -USDS	Hybrid remote in New York, NY	PJM	ENTRY_LEVEL	$118,800 - $196,000 a year
ce78da225ee3d997	Ash Grove Cement Company	Project Manager - Branford, FL	Branford, FL 32008	PJM	ENTRY_LEVEL	Estimated $70K - $88.6K a year
c752ad57768221e5	AR Squaretech	Project Coordinator local to Cincinnati-OH	Cincinnati, OH 45202 (Over-The-Rhine area)	PJM	ENTRY_LEVEL	$70 - $75 an hour
e38625c6bf9f9d1b	Vanguard General Contracting Llc	Project Manager	Edgewater, MD 21037	PJM	ENTRY_LEVEL	$80,000 - $150,000 a year
fbf46889cd0e9120	element technologies	Project Manager	Des Moines, IA	PJM	ENTRY_LEVEL	$45 - $47 an hour
3fe1c8b38cde9416	Milestone Electric, Air, Security & Plumbing	Project Manager- Entry Level	Rowlett, TX 75088	PJM	ENTRY_LEVEL	Estimated $50.6K - $64.1K a year
